VolumeID,DSC (points) single output,DSC (bboxes) single output,DSC (mixed) single output,DSC (points) Ch:0,DSC (points) Ch:1,DSC (points) Ch:2,DSC (boxes) Ch:0,DSC (boxes) Ch:1,DSC (boxes) Ch:2,DSC (combined) Ch:0,DSC (combined) Ch:1,DSC (combined) Ch:2
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,0.0089050585490793,0.9032967034029706,0.8687500001367188,0.8891894328834921,0.04070175438978987,0.010403523827809447,0.909429049664364,0.8938941655455546,0.8714061683332108,0.9057577153472356,0.8872193900467562,0.8659169550288999
1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415,0.9356471439366254,0.9418690213819948,0.9401459854451489,0.36883408073012425,0.021736476334732184,0.008829371888316583,0.9364476386069586,0.9281790232383358,0.9134544015085628,0.9321663019728174,0.920879120883073,0.9063527103308142
1.3.6.1.4.1.14519.5.2.1.6279.6001.141345499716190654505508410197,0.0015281955146501948,0.8659003833986583,0.8391608394420265,0.0033290903994093535,0.0016370946505328131,0.0002897044184177672,0.8615384626035503,0.8630136995683994,0.8220858906620497,0.7738095251558956,0.6878306894823774,0.6238532127346182
1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227,0.0177719383508135,0.7643504535281715,0.7223796037926634,0.019691869590542886,0.0033960582173965734,0.0012585693342087197,0.8935348986983701,0.8872660885611949,0.8675731599368056,0.884990848095639,0.8504525212109679,0.8168783285788778
1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,0.020473063422893498,0.9240094486819089,0.922293326371412,0.7025683515305978,0.00807896041492246,0.0011346454915220914,0.853582554669177,0.8273170733392028,0.7928772260610334,0.8406374503579308,0.8015122875222,0.7702089012078029
1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782,0.046404682296395286,0.8860310421791437,0.8722197994451725,0.028632144109795764,0.004422791204481334,0.000702008403533211,0.8062992129034658,0.775757576097337,0.7664670662178636,0.7925696597638241,0.750733138195406,0.743105951025971
1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,0.2405827264847903,0.8543833582062531,0.8263045033407402,0.003992664662503942,0.0008329096196177675,0.00032094342625705154,0.8159203989257692,0.7577092521686817,0.7391304359168241,0.7853881288338441,0.7166666678472222,0.6991869930927358
1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636,0.01513043811545762,0.8996539793544936,0.8846584547764184,0.9671937184055505,0.04839628313421334,0.0109006681520351,0.970719982520992,0.968405188655557,0.9617364538575738,0.9703627168432017,0.9664774552872187,0.9593616234233809
1.3.6.1.4.1.14519.5.2.1.6279.6001.143622857676008763729469324839,0.21372056516148005,0.9045931670853384,0.8925706771931249,0.9443076923162603,0.04992088959254498,0.010235482806435022,0.9381603480518707,0.9460580912945968,0.9553409776772268,0.9421231816864557,0.9500381971046542,0.9584021624931067
1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053,0.06684801041642027,0.8616176306229313,0.8981037716297037,0.026538536525918987,0.007477002519784292,0.0013331097444582807,0.8665179993841163,0.8966632368224808,0.8896225061160296,0.8967430991825992,0.8701019860614463,0.8457646906413588
1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397,0.003190109343954742,0.873706004402265,0.8847583645264714,0.08264753872811689,0.03633096624203715,0.006972762763713576,0.819073083782631,0.8081640549466402,0.7951176983473053,0.8221889881573028,0.7952503565975353,0.7705212702257336
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,0.5957675112014446,0.954651162795092,0.953849118416625,0.058854128645602806,0.013104512797916754,0.0027500305549261637,0.9222165734677742,0.9022714526148156,0.8798415192376636,0.9049812229926323,0.8787569004376231,0.8523897544327707
1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421,0.009765648323187054,0.8840820854774919,0.8581971534748566,0.2901293900709701,0.023285191206211992,0.007384870748223307,0.9059786653669117,0.9135265700691964,0.9190074906556629,0.9138665404841773,0.9035812672397655,0.8825368468328412
1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696,0.004355400708275773,0.8493150688371802,0.8271334795905175,0.013887368452936406,0.0032670781613612565,0.0008846641403262524,0.8967082861558362,0.8714859439041306,0.8681863232228084,0.8597194390183172,0.7736339984617224,0.7281632655280299
1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766,0.009501757465244523,0.8690702087907638,0.8328047123548689,0.019737718428493305,0.004673430494833909,0.0007264125468916478,0.8961937716861628,0.8598726115393458,0.849243609885632,0.8815789474333449,0.8164082041938928,0.7980487805863178
1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,0.047364253948394774,0.9254783071848303,0.9239869622983387,0.024253468278239633,0.006816231754859216,0.0014004583548550657,0.8925690021687605,0.8746495795455949,0.8689492326371707,0.883683360305459,0.8453922315897211,0.8186490455878674
1.3.6.1.4.1.14519.5.2.1.6279.6001.149041668385192796520281592139,0.06055999758215183,0.8531656937913862,0.8413585554941189,0.014803259916356754,0.0034372103009219237,0.0012092125956285093,0.8986693962142586,0.873540856154143,0.8571428572762437,0.8833992096013842,0.8555347093287666,0.8354203937071373
1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056,0.0028302554364322847,0.871892925675157,0.8520499111371659,0.005292153238443443,0.00098705924924259,0.0005182201863878816,0.8864942529551048,0.8720379147785796,0.8617234469861567,0.8825573315618087,0.8465539662896269,0.8333333334393555
1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055,0.09219922549219291,0.9370771038476124,0.9338683788148527,0.888492770867797,0.8135409124160861,0.003596061594139222,0.929343308410361,0.9145299145473077,0.8965517241585506,0.9246334916529768,0.9069626639945585,0.8891085194921707
